basin_id,NSE_CNN_Transformer_135,NSE_CNN_LSTM_135,NSE_LSTM_135,NSE_CNN_Transformer_5_19196745_135,NSE_CNN_Transformer_7_19196745_135,NSE_CNN_Transformer_4_19196745_135,NSE_CNN_Transformer_8_19196745_135,NSE_CNN_Transformer_1_19196745_135,NSE_CNN_Transformer_2_19196745_135,NSE_CNN_Transformer_6_19196745_135,NSE_CNN_Transformer_3_19196745_135,NSE_CNN_LSTM_2_19196063_135,NSE_CNN_LSTM_8_19196063_135,NSE_CNN_LSTM_4_19196063_135,NSE_CNN_LSTM_7_19196063_135,NSE_CNN_LSTM_6_19196063_135,NSE_CNN_LSTM_1_19196063_135,NSE_CNN_LSTM_3_19196063_135,NSE_CNN_LSTM_5_19196063_135,NSE_LSTM_5_19196755_135,NSE_LSTM_2_19196755_135,NSE_LSTM_1_19196755_135,NSE_LSTM_3_19196755_135,NSE_LSTM_6_19196755_135,NSE_LSTM_8_19196755_135,NSE_LSTM_7_19196755_135,NSE_LSTM_4_19196755_135,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99
04045500,0.6635796693036409,0.8103763952550184,0.844318846160985,0.6572382321011788,0.6586720618073569,0.6641894740056115,0.6108014640718651,0.6746719329499398,0.6651702395756348,0.7205442843464653,0.6573496655710757,0.8238569661709564,0.7838572656618613,0.8038354348219454,0.8196031492497821,0.8357133654352031,0.8130362768083934,0.8155745894049936,0.7875341144870109,0.8519839350606642,0.8560934921979021,0.8313326046939781,0.8445487132414043,0.8524836140012896,0.8585162578125555,0.8547756417112904,0.8048165105687958,2.56409993155373,2.79321760438056,0.143003212563258,0.300079815277018,1.08935598414372,15.95,1.17279411764706,son,214.05,3.64340425531915,mam,Carbonate sedimentary rocks,0.69362956443155,Siliciclastic sedimentary rocks,0.253162856822983,0.69362956443155,0.0797,-13.215,1.08090876087099,0.421554849547542,1.2738058536617,0.641211600939063,0.874036150803111,0.288271041296027,3.47975176960002,2.0,8.0,3.2,10.6666666666667,0.0,191.7,4,"TAHQUAMENON RIVER NEAR PARADISE, MI",38.2546323968918,1.49451885499169,0.591014023314512,6.22562039282415,0.87126566685175,43.9913199800534,5.52414566788832,3.45528228152203,0.0,39.3727061542079,7.60535494637575,46.57502,-85.26955,236.77,6.40846,1909.59,1967.44,0.982,4.70317769889167,3.91809303027979,0.867085121106002,0.41417489354279,0.965990117977217,    Mixed Forests,0.247740656456637,2.37545851609202
04056500,0.7239001376873373,0.8016875945205842,0.8138723036419646,0.7073082338987751,0.7431371183847211,0.6975476091280407,0.7154296851823602,0.7261096344443951,0.7280698302463027,0.745440820687961,0.7281581695261434,0.8223969152021743,0.8487206071171142,0.7894507140855118,0.7477496787109326,0.7517244836684823,0.8057902089968412,0.8122157972322608,0.835452351151357,0.8553087816657254,0.7841737975378182,0.8493274697696599,0.7926438232598517,0.8169654609935377,0.7920401649496248,0.813764723967374,0.8067542069921257,2.3960219028063,2.03515041752225,0.208487829079364,0.277927593878514,0.849387234373197,17.05,1.19230769230769,son,224.4,3.78096040438079,mam,Carbonate sedimentary rocks,0.757852576005605,Siliciclastic sedimentary rocks,0.183082225285311,0.757852576005605,0.0767,-12.8981,1.1018407854452,0.459862568098683,1.05067198404307,0.714605787273421,1.02399484635664,0.382862675285906,2.95659679830331,0.6,6.0,0.0,0.0,0.0,189.6,4,"MANISTIQUE RIVER NEAR MANISTIQUE, MI",42.7091867775299,1.49058116218889,0.558548354210077,9.39579109188258,0.861233856232259,54.6612721733517,5.31892750139625,2.47938868813352,2.11949077828084,33.5648722810088,3.10176689623097,46.03053,-86.16125,232.99,4.97773,2945.89,2984.03,0.9888,4.39800251926104,3.72864217945137,0.826760401129849,0.429199310047094,0.786394560960003,    Mixed Forests,,
04059500,0.7086132190581849,0.8146425656084579,0.8040424646640875,0.7035591660749123,0.7313397322431199,0.6877928182357518,0.6870225803128442,0.7244887537761524,0.6857983199247841,0.729012916193033,0.7198914657048818,0.8600723864721561,0.8443186188001273,0.8240513457593025,0.8234699623382601,0.7915792305259058,0.7918125519257575,0.7986381540730536,0.7831982749731008,0.8502121537256466,0.7773640759010758,0.8643705485184516,0.7668013673385986,0.7907978656338654,0.7504372919436082,0.8028448107259051,0.8295116035255476,2.18302258726899,2.33493660506502,0.380564370968015,0.235319790957285,1.06958884378108,21.45,1.23631123919308,jja,245.45,4.08063175394846,djf,Siliciclastic sedimentary rocks,0.461609619194202,Carbonate sedimentary rocks,0.410948191000787,0.410948191000787,0.1141,-13.6525,0.659663746607046,0.302179075220792,1.34444556709725,0.527200280318615,1.83275187913918,0.0702344440915079,2.60280586927353,16.85,8.86842105263158,67.9,25.1481481481481,0.0,200.4,4,"FORD RIVER NEAR HYDE, MI",35.5941320293399,1.50000001490115,0.444443220265625,2.46507658338237,0.644228440037302,50.8298083991366,33.4004119071603,12.0129497711906,0.0,4.06742774879556,0.0,45.75552,-87.20152,314.09,6.07833,1184.37,1188.82,0.9954,4.8048535142403,4.11276029534763,0.876828158200188,0.449707172141686,0.91982388254828,    Mixed Forests,0.244399966592872,2.32845623501897
04074950,0.5369413818717209,0.6537237953303456,0.6545603655884944,0.5463274323799883,0.5601728411850107,0.47664444815854445,0.5087973182811744,0.49780073893646914,0.5658692850133069,0.6001031976655844,0.5398157933536891,0.7158319094215992,0.7266159133517404,0.6301982962498989,0.6899597046615096,0.5780656845299289,0.674812104198548,0.5726040887873627,0.6417026614421784,0.7388748273801699,0.5770999386639812,0.6954404058136265,0.6233596703188544,0.6978776235472628,0.5339078344521657,0.6249682825639737,0.7449543419679215,2.37189596167009,2.31414663928816,0.534512715369945,0.203272983314769,0.975652674773615,20.9,1.2330383480826,jja,250.15,4.09410801963993,djf,Metamorphics,0.467018502255837,Basic volcanic rocks,0.318967144419434,0.0,0.0426,-13.4489,0.825172259261521,0.347895638171459,0.953964071475073,0.782622235261914,0.546631403275666,0.381538578519966,1.81352592428426,0.0,0.0,0.0,0.0,0.0,199.2,4,"WOLF RIVER AT LANGLADE, WI",24.2622377622378,1.50000001490116,0.430104886334713,3.77158796686628,0.656354333825635,64.7081157908617,23.0266564521972,7.25852470353954,1.70576539755497,4.89631326364927,0.0,45.18997,-88.73344,482.31,7.42761,1205.53,1216.29,0.9667,4.80448882952551,4.25216137640408,0.850047377560946,0.493764059949608,0.75003475098612,    Mixed Forests,0.234690628185567,2.28444105671537
04122200,0.7164388212813126,0.7503282638697201,0.7718294361292264,0.7220428720064334,0.6990607492188972,0.7090863136887486,0.7408052244219407,0.6738822939905074,0.7390274939334692,0.7728709135054755,0.6747347094850284,0.7398245537385331,0.7377581035838734,0.656087364381318,0.7798435288629129,0.7813938031645363,0.7602976241959365,0.7706876556200716,0.776733477410579,0.7429598740749694,0.7786057935544188,0.7901499885752493,0.7630623720184353,0.7872547158038559,0.7937853468236067,0.7730422726694269,0.745775125513848,2.63890622861054,2.22766402464066,0.176031411122328,0.175430988197981,0.844161873009632,19.25,1.33680555555556,jja,238.4,4.08919382504288,jja,Siliciclastic sedimentary rocks,0.908354932486883,Carbonate sedimentary rocks,0.0916450675131171,0.0916450675131171,0.1287,-15.806,1.05424772904967,0.39950177752423,0.898937535123142,0.828458189464635,0.208667503967308,0.567136507009919,2.02348704352922,0.0,0.0,0.0,0.0,0.0,175.5,4,"WHITE RIVER NEAR WHITEHALL, MI",33.24,1.50000001490116,0.404217369904104,5.2424599879265,0.665865649574325,78.1462991740833,12.0985737074674,6.53756020272672,0.0,3.19088911552167,0.0,43.46418,-86.23257,244.61,6.17213,1048.28,1022.74,0.7431,3.69559025549975,3.20782518056797,0.793074576360232,0.475676368368808,0.501507490550934,    cropland/natural vegetation mosaic,0.18899767398624,1.7757444448215
04122500,0.7548421132566641,0.7757891080210292,0.7850128787128038,0.755874057498343,0.7267202722840502,0.7521554192453173,0.7848136518302666,0.6996532039721677,0.7925493747754128,0.820997816604262,0.7059731098434934,0.7867816847438608,0.7795134933483171,0.7225256593203225,0.7984238576318078,0.7797968539424885,0.7951391291960714,0.7502861310048113,0.7938460549805537,0.7779815261831239,0.7996445006790718,0.8099031205589362,0.7561847886456585,0.8101648059052403,0.7868842559031911,0.7747105066472917,0.7646295251799169,2.61393292265572,2.21167838466804,0.201226998104088,0.184317913063151,0.846111377036028,19.6,1.32881355932203,jja,232.75,3.92495784148398,jja,Siliciclastic sedimentary rocks,0.893355049028289,Carbonate sedimentary rocks,0.0896177522168549,0.0896177522168549,0.1479,-15.4606,1.08494167458923,0.415061023634434,0.849740863933455,0.83946159219134,0.139151229091921,0.597403690772094,2.03283200332171,0.0,0.0,0.0,0.0,0.0,177.8,4,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",32.0594059405941,1.50000001490116,0.410220088093454,6.29316005452344,0.681099499841079,80.1059127405951,9.40992546222146,5.19335655930482,0.0,5.28912053469446,0.0,43.94501,-86.27869,270.61,7.82371,1769.19,1800.63,0.7555,4.44761896096101,3.87003885952965,0.842021637443536,0.482854035992955,0.479109482837954,    Deciduous Broadleaf Forest,0.205015568598124,1.99958368988722
04124000,0.7571811977428899,0.7362605479127694,0.7620091699286867,0.735253576286734,0.746191697329703,0.7192190364049522,0.7855509166196961,0.737795706894586,0.7320564305776809,0.8316240746078803,0.7697581432218872,0.7346890201681906,0.7397765330361725,0.6330645138110772,0.7669764985496444,0.710343079601618,0.8002303932187178,0.7220654467218738,0.7829388981948616,0.8135248534759268,0.7271663472443037,0.7424198129969584,0.7218187599777504,0.7883923046956343,0.7704161590607271,0.7264722045384825,0.8058629174397101,2.47448186173854,2.60474535249829,0.243321530728284,0.226973864370005,1.05264273413111,17.3,1.19310344827586,jja,220.75,3.49287974683544,jja,Siliciclastic sedimentary rocks,0.601540766858586,Mixed sedimentary rocks,0.379684625269857,0.0187746078715571,0.1338,-16.1341,1.15752039206718,0.467782936688783,0.491013291428031,0.8869085757005,0.413930975638565,0.823292849930401,1.82105835679969,0.0,0.0,0.0,0.0,0.0,183.55,4,"MANISTEE RIVER NEAR SHERMAN, MI",26.6910246227164,1.50000001490116,0.417925022803239,7.25103413356818,0.695340810912124,80.5813460877854,7.851472656575,4.26865112622064,0.330648448268314,7.29981741338953,0.0,44.43639,-85.69868,336.67,9.92703,2243.63,2288.73,0.7036,3.91092897406717,3.36448937579536,0.807397723765373,0.459024489610168,0.405067202845371,    Mixed Forests,0.210370770559049,1.96536380055536
04185000,0.817868183172074,0.7678691982666156,0.8297817217365364,0.8149219238069276,0.834344797519238,0.8145979351785075,0.816372892379144,0.8295649261454313,0.8247525488352624,0.7933927800525444,0.8149976614595373,0.7539269241806454,0.7682073409495884,0.775501737351975,0.7453337868965592,0.8142658617561482,0.6808841279636857,0.794609515684719,0.8102242913496039,0.8367758627971886,0.8297945418051402,0.8407531340245282,0.7811133823988708,0.8395555971248324,0.8416130817160866,0.8440955222035127,0.8245526518221311,2.58798494182067,2.37622570841889,0.225802839513107,0.125203448992686,0.918176017959052,22.45,1.23013698630137,jja,252.0,4.23529411764706,son,Siliciclastic sedimentary rocks,0.54339835231288,Mixed sedimentary rocks,0.45660164768712,0.0,0.1254,-16.4001,0.909732750638243,0.351521655299214,1.56249774899857,0.429136273679434,1.58362499421371,0.0413894359209383,3.74344453773819,24.6,5.17894736842105,114.4,18.4516129032258,0.0,163.5,4,Tiffin River at Stryker OH,43.7074910820452,1.50000001490116,0.45038929075228,0.867705466597601,0.679545772087166,30.0473220828433,39.7876567960022,28.2739416097819,0.0,0.0,1.89101445795208,41.5045,-84.42967,250.64,3.32824,1064.0,1064.22,0.2041,1.84592525401715,1.60293849593544,0.680043417136934,0.486613921843887,0.732979105629534,    Croplands,0.179999999999988,1.4999999999999
05056000,0.24048594472769885,0.27973612804600057,0.32632401641014275,0.2394662746958479,0.24807503554919763,0.20390678625818826,0.24459847295164416,0.2115031965051276,0.24196152876584398,0.21153259256711288,0.3228436705286284,0.3002853126272459,0.34537697669062106,0.2780435145996858,0.249865252513231,0.24470570628300303,0.28820620816102904,0.2367794810074434,0.2946265724857452,0.22303181859352383,0.3115224307538572,0.3462712741423859,0.26326399112804566,0.47951221958405776,0.2879837867161018,0.24049936609415867,0.45850724426901146,1.30075975359343,2.04017577002053,0.881202911822067,0.165918933282818,1.56844933461727,24.3,1.45945945945946,jja,296.4,7.85165562913907,djf,Unconsolidated sediments,0.984864290467947,Siliciclastic sedimentary rocks,0.0109466967184578,0.0,0.1698,-13.5543,0.0586220218315828,0.0450675243215635,1.19653384750696,0.452930852538438,2.18626723749732,0.0010064029130068,0.226843216591745,40.9,15.4339622641509,178.6,47.6266666666667,0.0,217.6,9,"SHEYENNE RIVER NR WARWICK, ND",41.4872083503889,1.50000001490116,0.431304967060504,1.81919503554972,0.616398512231892,45.5814198964874,34.0669238789832,15.8215421633537,0.368617397943749,0.0,4.5077537433708,47.80555,-98.71622,493.5,4.38699,4862.02,5648.1,0.0042,1.81981218842962,1.6144819854095,0.625342946330743,0.471967522564669,0.999999999999881,    Croplands,0.179999999999979,1.49999999999982
05057000,0.38025717383989344,0.30015106607192854,0.4058283123614582,0.3663130958858878,0.36598292494036555,0.3431194683123927,0.3951226636552809,0.37744247368166284,0.39083649082600236,0.3720547945403827,0.43118547887717296,0.3067539819891377,0.3111182495934711,0.2363002131279467,0.26652364990403365,0.30150471590918837,0.36292083548505316,0.27248573175722424,0.3436011508093736,0.36923242906495934,0.38598295861972487,0.38372767961382104,0.3079770933207516,0.5396196458513728,0.37539853948637913,0.35650706087081396,0.5281810920638429,1.34999178644764,2.02071374401095,0.886216188880335,0.162742897008525,1.49683410247128,23.95,1.44277108433735,jja,288.8,7.19302615193026,djf,Unconsolidated sediments,0.973592738478195,Siliciclastic sedimentary rocks,0.0231940232313623,0.0,0.1678,-13.6233,0.0727145218235721,0.053862936466386,1.30432297557442,0.503921097854229,2.21944745380951,0.0027748975519448,0.293235685489238,29.5,16.8571428571429,143.4,37.2467532467532,0.0004106776180698,216.7,9,"SHEYENNE RIVER NR COOPERSTOWN, ND",41.507408462744,1.50000001490116,0.432577497184982,1.75413042623764,0.610429296588247,44.0976677215745,34.0589842237328,16.3259992846282,0.562503884157095,0.0,5.47716297641656,47.43277,-98.0276,480.87,4.08896,7582.46,8136.85,0.0063,1.90071941216296,1.69773558708916,0.638878562697772,0.488687916034312,0.999999999999879,    Croplands,0.179999999999978,1.49999999999982
05057200,0.2280208461244882,0.2221075930837061,0.2626338840432485,0.18935710874753398,0.2820323909823389,0.1483776054712267,0.22033744714919623,0.17779376479363407,0.2669066853247648,0.2513708895866896,0.28799087694052117,0.262251870183812,0.262562173194554,0.22921626384892335,0.20687860374966882,0.2254500328999537,0.24596942689994616,0.14496493151511813,0.19956744237767243,0.17809423514198564,0.24487856736579905,0.33173569784506307,0.21649688986425242,0.33207766757622015,0.2705441177238349,0.24516260912599386,0.2820812877028389,1.45177960301164,2.03825073237509,0.916413868842179,0.141789208175196,1.40396705405342,24.85,1.44057971014493,jja,296.85,7.40274314214464,djf,Unconsolidated sediments,0.998473905116043,Water bodies,0.0015260948839568,0.0,0.1707,-13.5073,0.0630878881278403,0.043455554821798,0.790821924955169,0.393806328952924,3.01154187266678,0.0006060571995424,0.241133396413711,43.4,17.0196078431373,200.35,45.0224719101124,0.0216290212183436,207.95,9,"BALDHILL CREEK NR DAZEY, ND",48.8357251908397,1.50000001490115,0.435048165374018,1.71366620690078,0.610203039539412,42.2770144806095,36.2352750295391,16.4999645125829,0.0,0.0,4.96563975892276,47.22916,-98.12482,447.5,2.33897,1897.33,1900.4,0.0165,2.06940655556139,1.87929381514654,0.674540246084416,0.544824415991078,0.99999999999988,    Croplands,0.179999999999978,1.49999999999982
05062500,0.4494618600186103,0.6402574561343639,0.5953786481316352,0.47641140438815255,0.502883163832754,0.4503541332029183,0.49801294495937565,0.3843720963260544,0.4397537896326048,0.37828690660449626,0.4656204412025272,0.6474456238019992,0.6669302611545169,0.6168121729948134,0.6520210766052863,0.6110069486045999,0.6424335833327774,0.617901846443635,0.6675081361372837,0.6440243031445689,0.5499533830027193,0.6452884037309163,0.5778500184965258,0.6043503806745675,0.602825283965747,0.5615547920963235,0.5771826199417123,1.88817659137577,2.0240610403833,0.811813802664503,0.154627702341673,1.07196596421552,22.85,1.36826347305389,jja,274.25,5.57418699186992,djf,Acid plutonic rocks,0.596955879668718,Basic volcanic rocks,0.252261129407413,0.0,0.0376,-13.7416,0.336318425029496,0.178310430447495,1.35540983862708,0.579243457236265,2.11515718601025,0.0223612563104521,1.20954068224718,13.2036149527591,8.0,73.0700054772011,39.4864864864865,0.0,218.4,9,"WILD RICE RIVER AT TWIN VALLEY, MN",39.8679658952497,1.50000001490116,0.431715005804345,1.84168374627146,0.647706087441728,49.1426281863153,31.8505645457369,18.1135953102446,1.47831800548214,0.798042608221818,0.0,47.26663,-96.24478,428.27,5.82564,2407.05,2435.91,0.6171,3.02107125453087,2.76644142615203,0.744905145911643,0.557384988877901,0.453129010152885,    cropland/natural vegetation mosaic,0.186073231281277,1.59308340662613
05120500,-0.039252630382987055,-0.016551643719276116,0.4170495354083955,-0.061173464191219606,-0.11437546791930608,-0.022932107557742665,-0.05799994768388861,-0.145095556480215,0.0022058741415386107,0.025118390412700364,0.06023123621423654,-0.21749265272862184,0.02319599052911392,-0.17829268752593586,-0.08370556511066929,0.040620851890764365,0.15522036236973413,0.09665902039730956,0.03138153042409608,0.20976091110523765,0.5003386393008804,0.5164057277675542,0.24372767984794308,0.531564676933395,0.47578740826635446,0.3875754708735556,0.4712357691722435,1.31184394250513,2.03884728268309,0.80189939400823,0.19176626992326,1.55418431767856,24.3,1.36901408450704,jja,304.15,8.15415549597855,djf,Unconsolidated sediments,0.998402639784881,Water bodies,0.0015973602151192,0.0,0.1598,-13.7671,0.0404083064296815,0.0308026779103898,0.716965078563108,0.46585935096469,3.95314652933477,0.0,0.200609374922302,57.2,26.6046511627907,211.0,50.2380952380952,0.0551676933607118,218.6,9,"WINTERING RIVER NR KARLSRUHE, ND",42.1545845746442,1.50000001490117,0.432560788162248,1.56237743137358,0.637739483616897,44.9670951137737,33.0809591820175,19.7012979746895,0.0,0.0,2.25470220211064,48.13834,-100.53986,515.77,5.85036,1509.83,1509.83,0.0019,1.82325472381611,1.61173030659595,0.622140438909572,0.469873901675634,0.999999999999897,    Croplands,0.179999999999981,1.49999999999985
05123400,0.37856622575229787,0.38289192339195904,0.44061569336256057,0.32160243149458223,0.3886155496726714,0.29107427901233385,0.3885135827144922,0.3455464449066198,0.41427833852374607,0.413964483106533,0.4649346965874043,0.399832653987125,0.4494813659350132,0.3734077715209033,0.3834898429162621,0.32360589623017744,0.4046301526843289,0.36510454603140763,0.3635831578304548,0.3094459058948046,0.39507670351365376,0.5132691892544881,0.4398407234873333,0.5723196473296096,0.40072626432694936,0.2644139149939151,0.6298331980997303,1.3522984257358,1.95294453114305,0.876914309775521,0.186706740064827,1.44416683032108,23.0,1.44654088050314,jja,289.4,7.13686806411837,djf,Unconsolidated sediments,0.999838202473087,Mixed sedimentary rocks,0.0001617975269133,0.0,0.1617,-13.7206,0.0537582559886426,0.0397532489615909,0.516183004957561,0.435889328067738,5.46343753223463,0.0,0.322028283653533,157.35,92.5588235294118,247.05,93.2264150943396,0.476112251882272,233.3,9,"WILLOW CREEK NR WILLOW CITY, ND",42.0713402790041,1.50000001490116,0.437309764943551,1.3978164604311,0.608488354904145,39.5222572504411,34.4821360184674,18.3982649477148,0.486963690028608,0.0,7.45517622358024,48.58889,-100.44208,492.06,4.58163,3206.1,3220.65,0.0461,2.2342700483596,2.02126085674969,0.667085450303948,0.504552265673554,0.782852398935205,    Croplands,0.17999999999998,1.49999999999983
05129115,0.4641207572711444,0.17814341728494743,0.49967480057925673,0.48116331222309583,0.4413998566678652,0.4988363199755723,0.48295570424318224,0.5669477179625243,0.359748829515281,0.5118384210886897,0.37007589649294426,0.2639743547918416,0.050206047894282624,0.28519825826387346,0.4082581364019855,0.1813105429195273,0.07688216368934131,0.11733023331741266,0.04198760100131471,0.52980468327725,0.487083676883186,0.6695574634064629,0.33219699711069095,0.4908364364952198,0.4217744430436159,0.6209017714890066,0.4452429329286218,1.97311567419576,1.9006168788501,0.759441890994257,0.174442072457906,0.963256692806313,19.35,1.29,jja,251.5,4.82262703739214,djf,Metamorphics,0.665096749845499,Acid plutonic rocks,0.130206867330549,0.0,0.0345,-14.0593,0.637890401515345,0.323290930104921,1.64971223058578,0.703045276145652,2.19674120157302,0.0747175884184755,1.93020436747728,0.3,3.0,32.9,31.3333333333333,0.0,217.1,9,"VERMILION RIVER NR CRANE LAKE, MN",11.1073041168659,1.0278222221607,0.456801164299981,2.78383134115432,0.446884208795466,50.9223947866533,23.9616705471159,9.48429031958333,10.7847565599298,7.41108777330519,4.93918558588613,48.26463,-92.56599,428.21,6.94996,2357.59,2373.72,0.9664,3.60764066417868,3.00953838092709,0.725760327094818,0.350494083337378,0.880539810552875,    Mixed Forests,,
05131500,0.7043622645720833,0.6941645461116179,0.6890619394060317,0.7098794172887846,0.722100794103808,0.6686083955782346,0.7067622403513651,0.7399356531270985,0.6130427475106052,0.7573608329824755,0.717208035634295,0.771650696285995,0.7094249481680384,0.6875573402804108,0.7161684280018215,0.6339043362725962,0.7163733520404653,0.6838708806176671,0.6343663872259482,0.7788520180105436,0.6037783109302679,0.7492463426797882,0.6883722238685612,0.6750733750841863,0.7367609320565089,0.7169192982271537,0.5634930143912431,1.99650239561944,1.92146580424367,0.76006319319503,0.17134345141572,0.962415977290882,18.4,1.36802973977695,jja,245.0,4.989816700611,djf,Metamorphics,0.411344669496105,Siliciclastic sedimentary rocks,0.269203869686815,0.0,0.0649,-14.2673,0.577358473046504,0.289184963821379,1.63940363304711,0.515257274093849,1.1344719086659,0.0469946825569486,2.28833964944761,19.45,7.2037037037037,102.55,41.8571428571429,0.0,216.55,9,"LITTLE FORK RIVER AT LITTLEFORK, MN",38.6673314718787,1.45509616786484,0.524667523500124,1.27425679449031,0.767794119426048,35.3005940583479,19.6632310121414,21.1708001427443,1.02798469132049,20.0863942702551,2.90317576549879,48.39578,-93.54933,413.17,5.75333,4383.51,4344.13,0.9729,4.24841695055185,3.60315712559985,0.841512295703271,0.429902025813771,0.871843088643118,    Mixed Forests,,
05291000,0.3282039003928735,0.3788152009704217,0.32122914870303687,0.33385681011617485,0.36783460348111885,0.2585317869994034,0.3122844060951946,0.3148230739284702,0.32751089920148424,0.34224566832515846,0.3685439549959836,0.47257239381594385,0.43729069788376973,0.43596000192033013,0.41585821031050996,0.3533335340734385,0.35184351973901984,0.279480255587674,0.2841829944326876,0.3517044922692919,0.32401600407674114,0.3748643856870909,0.3214277029979188,0.28031455564680596,0.24773421939476503,0.3460485188076101,0.32372331074407046,1.73521013004791,2.23716446269678,0.75120196348746,0.148874500915531,1.28927581965823,24.25,1.38176638176638,jja,288.1,6.5551763367463,djf,Unconsolidated sediments,1.0,,0.0,0.0,0.1537,-13.9127,0.218208322329203,0.125753255211332,0.778985198466787,0.414744394614876,3.15774959562264,0.0077128902924311,0.852157515339507,32.8,8.74666666666667,153.0,32.2105263157895,0.0,209.45,7,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",38.6225988700565,1.50000001490116,0.444663198647977,1.10596915919126,0.646622054149042,34.8452394034957,35.893972164257,26.1177052679846,0.213511562120734,0.0,3.13600012461218,45.29163,-96.48756,432.13,8.90129,1046.78,1058.82,0.0059,2.15290652311635,1.91264892176577,0.69275448393126,0.513102972179959,0.999999999999895,    Croplands,0.179999999999981,1.49999999999984
05362000,0.6687337372829245,0.6989396500077962,0.706151256012886,0.64053366553693,0.760387584821536,0.6761155368454126,0.6479034756785862,0.6506941185792969,0.6440607487666569,0.6353509928481302,0.694823775186848,0.7431060289939507,0.7811177089694021,0.6729118795059942,0.7335109820620327,0.6306676205314738,0.6821232011568825,0.6453129570693583,0.7027668217732743,0.7906347346722176,0.6738375217046577,0.7362084296011372,0.6962150559543165,0.6825842777058799,0.6465107810790776,0.6905137088636285,0.7327055385221732,2.35849691991786,2.08166539356605,0.623901120098162,0.174430982504896,0.882623749043753,22.85,1.28732394366197,jja,254.85,4.33787234042553,djf,Metamorphics,0.586033909882225,Basic volcanic rocks,0.280269298851978,0.0,0.0336,-13.6393,0.826512697966002,0.350440439835209,1.12938586155825,0.417671460527979,1.25549650509075,0.0745255837037386,3.39505436872587,25.35,5.3936170212766,100.25,16.5702479338843,0.0,201.75,7,"JUMP RIVER AT SHELDON, WI",40.574612017509,1.50000001490116,0.450591355157054,1.83132537871902,0.637769334407012,42.3802087725853,41.0229856263138,10.3164057712506,0.0,3.12604330978964,3.09093633611864,45.30803,-90.95652,434.01,5.6153,1477.29,1494.31,0.9909,4.70499951859757,4.25412218425661,0.876083652593215,0.564946607106424,0.612158854344129,    Deciduous Broadleaf Forest,0.192488009236505,1.88793340751156
05412500,0.6821532258548672,0.7450537992594859,0.7662301549671604,0.6626612134958509,0.7448370056257243,0.6569442647856018,0.6947195912611078,0.6158881049298828,0.6991470905788444,0.6827027009771808,0.7003258351847449,0.7093234296479913,0.7696461062897869,0.727626559992151,0.7721426573875638,0.7351025350981946,0.7399789298378405,0.75721550756672,0.7493946682556403,0.7407946066130903,0.7915054308262452,0.7618238357463257,0.7639682775600403,0.7460737285577664,0.8017753240177616,0.7491273373841754,0.7747726990318777,2.68833812457221,2.27296245037645,0.667597526414301,0.123139414745974,0.845489795201318,21.7,1.2122905027933,jja,256.05,4.33983050847458,djf,Carbonate sedimentary rocks,0.701516318337579,Mixed sedimentary rocks,0.298483681662421,0.701516318337579,0.0779,-13.2029,0.833438119225653,0.310019826601342,1.20122176203065,0.602930571511834,2.06148210772287,0.145848042350267,2.70770061232887,8.5,3.54166666666667,26.05,11.0851063829787,0.0,215.25,7,"Turkey River at Garber, IA",24.7033596531971,1.47564116989273,0.455394868909771,0.983183962154769,0.665907077289379,29.4404598548251,49.5666805563428,21.0802110712866,0.0,0.0,0.0,42.73999,-91.2618,327.65,8.01917,3858.21,4026.17,0.5276,2.55919788007918,2.34062083211968,0.768937628667029,0.583869954785008,0.794648730832891,    Croplands,0.179999999999979,1.49999999999983
